post_id	post_author	comment_id	comment_author	reply_to_id	time	score_total	score_up	score_down	parent_author	depth	children_number
147542	mrz0diak	4973837	lair	0	10 июля 2012 в 23:15	1	1	0	mrz0diak	1	1
147542	mrz0diak	4974482	mrz0diak	4973837	11 июля 2012 в 09:23	0	0	0	lair	2	0
147542	mrz0diak	4973971	Melonamin	0	11 июля 2012 в 00:14	0	0	0	mrz0diak	1	0
148856	donjenya	5027803	camelos	0	 1 августа 2012 в 13:26	0	0	0	donjenya	1	1
148856	donjenya	5027826	donjenya	5027803	 1 августа 2012 в 13:33	0	0	0	camelos	2	2
148856	donjenya	5027857	camelos	5027826	 1 августа 2012 в 13:39	0	0	0	donjenya	3	0
148856	donjenya	5379313	Ivanhoe	5027826	 4 ноября 2012 в 03:34	0	0	0	donjenya	3	0
148856	donjenya	5027827	alexeygrigorev	0	 1 августа 2012 в 13:33	0	0	0	donjenya	1	2
148856	donjenya	5027875	donjenya	5027827	 1 августа 2012 в 13:42	0	0	0	alexeygrigorev	2	1
148856	donjenya	5081240	tick	5027875	23 августа 2012 в 11:56	0	0	0	donjenya	3	0
148856	donjenya	5031235	yareg	5027827	 2 августа 2012 в 16:17	1	1	0	alexeygrigorev	2	1
148856	donjenya	5031659	alexeygrigorev	5031235	 2 августа 2012 в 19:45	0	0	0	yareg	3	0
148856	donjenya	5027991	essential55	0	 1 августа 2012 в 14:09	0	0	0	donjenya	1	0
148856	donjenya	5028199	mikhanoid	0	 1 августа 2012 в 15:00	1	1	0	donjenya	1	1
148856	donjenya	5028270	donjenya	5028199	 1 августа 2012 в 15:22	0	0	0	mikhanoid	2	1
148856	donjenya	5028323	mikhanoid	5028270	 1 августа 2012 в 15:44	0	0	0	donjenya	3	1
148856	donjenya	5028393	donjenya	5028323	 1 августа 2012 в 16:10	0	0	0	mikhanoid	4	0
148856	donjenya	5030068	intelligenceAgent	0	 2 августа 2012 в 08:26	0	0	0	donjenya	1	1
148856	donjenya	5030220	donjenya	5030068	 2 августа 2012 в 10:06	0	0	0	intelligenceAgent	2	0
148856	donjenya	5030189	torbasow	0	 2 августа 2012 в 09:48	0	0	0	donjenya	1	1
148856	donjenya	5030309	donjenya	5030189	 2 августа 2012 в 10:44	0	0	0	torbasow	2	0
149641	donjenya	5121801	mrz0diak	0	 9 сентября 2012 в 16:57	0	0	0	donjenya	1	1
149641	donjenya	5121847	donjenya	5121801	 9 сентября 2012 в 17:46	0	0	0	mrz0diak	2	1
149641	donjenya	5121985	mrz0diak	5121847	 9 сентября 2012 в 19:13	0	0	0	donjenya	3	1
149641	donjenya	5124121	donjenya	5121985	10 сентября 2012 в 19:14	0	0	0	mrz0diak	4	2
149641	donjenya	5124245	mrz0diak	5124121	10 сентября 2012 в 20:01	0	0	0	donjenya	5	0
149641	donjenya	5124265	mrz0diak	5124121	10 сентября 2012 в 20:12	0	0	0	donjenya	5	1
149641	donjenya	5125631	donjenya	5124265	11 сентября 2012 в 11:26	0	0	0	mrz0diak	6	1
149641	donjenya	5177383	mrz0diak	5125631	26 сентября 2012 в 20:52	0	0	0	donjenya	7	0
150399	0x0FFF	5094118	noauthor	0	notime	noscore	noscore	noscore	0x0FFF	1	2
150399	0x0FFF	5094142	esc	5094118	29 августа 2012 в 02:23	0	0	0	noauthor	2	0
150399	0x0FFF	5094168	ganqqwerty	5094118	29 августа 2012 в 03:27	1	1	0	noauthor	2	1
150399	0x0FFF	5094169	ganqqwerty	5094168	29 августа 2012 в 03:28	0	0	0	ganqqwerty	3	0
150399	0x0FFF	5094119	CKOPOBAPKuH	0	29 августа 2012 в 01:53	4	4	0	0x0FFF	1	1
150399	0x0FFF	5094160	ganqqwerty	5094119	29 августа 2012 в 03:07	0	0	0	CKOPOBAPKuH	2	0
150399	0x0FFF	5094255	anycolor	0	29 августа 2012 в 07:23	3	3	0	0x0FFF	1	1
150399	0x0FFF	5094570	0x0FFF	5094255	29 августа 2012 в 11:09	2	2	0	anycolor	2	0
150399	0x0FFF	5094368	overmes	0	29 августа 2012 в 09:38	1	1	0	0x0FFF	1	1
150399	0x0FFF	5094528	mayorovp	5094368	29 августа 2012 в 10:57	0	0	0	overmes	2	2
150399	0x0FFF	5094553	mayorovp	5094528	29 августа 2012 в 11:03	0	0	0	mayorovp	3	2
150399	0x0FFF	5094585	overmes	5094553	29 августа 2012 в 11:14	0	0	0	mayorovp	4	1
150399	0x0FFF	5094652	0x0FFF	5094585	29 августа 2012 в 11:33	0	0	0	overmes	5	0
150399	0x0FFF	5094625	0x0FFF	5094553	29 августа 2012 в 11:25	0	0	0	mayorovp	4	1
150399	0x0FFF	5094723	0x0FFF	5094625	29 августа 2012 в 11:59	0	0	0	0x0FFF	5	0
150399	0x0FFF	5094557	overmes	5094528	29 августа 2012 в 11:04	0	0	0	mayorovp	3	1
150399	0x0FFF	5095128	shvedovka	5094557	29 августа 2012 в 14:17	0	0	0	overmes	4	0
150399	0x0FFF	5095614	monolithed	0	29 августа 2012 в 17:11	0	0	0	0x0FFF	1	1
150399	0x0FFF	5096422	Q2W	5095614	30 августа 2012 в 00:58	0	0	0	monolithed	2	0
150399	0x0FFF	5098772	alexott	0	30 августа 2012 в 22:55	0	0	0	0x0FFF	1	0
151062	donjenya	5118641	RomanNikitin	0	 7 сентября 2012 в 17:39	0	0	0	donjenya	1	2
151062	donjenya	5118807	Razaz	5118641	 7 сентября 2012 в 18:52	0	0	0	RomanNikitin	2	1
151062	donjenya	5121731	donjenya	5118807	 9 сентября 2012 в 16:05	1	1	0	Razaz	3	2
151062	donjenya	5121747	donjenya	5121731	 9 сентября 2012 в 16:20	0	0	0	donjenya	4	0
151062	donjenya	5122096	Razaz	5121731	 9 сентября 2012 в 20:28	0	0	0	donjenya	4	0
151062	donjenya	5121721	donjenya	5118641	 9 сентября 2012 в 15:54	0	0	0	RomanNikitin	2	0
151062	donjenya	5119090	mace	0	 7 сентября 2012 в 22:03	0	0	0	donjenya	1	0
151062	donjenya	5119091	ItGold	0	 7 сентября 2012 в 22:04	1	1	0	donjenya	1	2
151062	donjenya	5119096	ItGold	5119091	 7 сентября 2012 в 22:06	0	0	0	ItGold	2	0
151062	donjenya	5121822	donjenya	5119091	 9 сентября 2012 в 17:21	0	0	0	ItGold	2	0
151062	donjenya	5119637	essential55	0	 8 сентября 2012 в 06:17	0	0	0	donjenya	1	0
151062	donjenya	5119856	octo47	0	 8 сентября 2012 в 11:52	0	0	0	donjenya	1	0
151062	donjenya	5120904	xhumanoid	0	 8 сентября 2012 в 23:59	0	0	0	donjenya	1	1
151062	donjenya	5121835	donjenya	5120904	 9 сентября 2012 в 17:29	0	0	0	xhumanoid	2	0
151419	codezombie	5136128	phasma	0	14 сентября 2012 в 01:51	0	0	0	codezombie	1	0
151419	codezombie	5136407	GapCoder	0	14 сентября 2012 в 08:33	0	0	0	codezombie	1	1
151419	codezombie	5137018	codezombie	5136407	14 сентября 2012 в 12:48	0	0	0	GapCoder	2	0
151419	codezombie	5136579	relgames	0	14 сентября 2012 в 10:13	0	0	0	codezombie	1	1
151419	codezombie	5137155	codezombie	5136579	14 сентября 2012 в 13:18	0	0	0	relgames	2	1
151419	codezombie	5137237	relgames	5137155	14 сентября 2012 в 13:38	0	0	0	codezombie	3	0
151784	g0n4ar66	5151248	lost_sequence	0	19 сентября 2012 в 15:24	0	0	0	g0n4ar66	1	0
151784	g0n4ar66	5152394	danielnewman	0	19 сентября 2012 в 19:55	1	1	0	g0n4ar66	1	0
154589	alexozon	5268399	savant	0	12 октября 2012 в 17:24	5	3	2	alexozon	1	0
154589	alexozon	5268681	zone19	0	12 октября 2012 в 18:02	5	5	0	alexozon	1	0
154589	alexozon	5268781	lightoze	0	notime	1	1	0	alexozon	1	0
154589	alexozon	5269147	Gunnar	0	12 октября 2012 в 19:18	4	4	0	alexozon	1	1
154589	alexozon	5269527	Pleshner	5269147	12 октября 2012 в 20:31	0	0	0	Gunnar	2	0
154589	alexozon	5269515	Pleshner	0	12 октября 2012 в 20:29	0	0	0	alexozon	1	1
154589	alexozon	5270001	alexozon	5269515	notime	0	0	0	Pleshner	2	1
154589	alexozon	5270557	luckyredhot	5270001	notime	1	1	0	alexozon	3	1
154589	alexozon	5271039	Pleshner	5270557	13 октября 2012 в 07:57	0	0	0	luckyredhot	4	0
155773	alexzaitsev	5322309	chEbba	0	24 октября 2012 в 01:17	0	0	0	alexzaitsev	1	1
155773	alexzaitsev	5322531	alexzaitsev	5322309	24 октября 2012 в 02:35	1	1	0	chEbba	2	1
155773	alexzaitsev	5323759	chEbba	5322531	24 октября 2012 в 12:08	0	0	0	alexzaitsev	3	0
155773	alexzaitsev	5322527	alexzaitsev	0	notime	0	0	0	alexzaitsev	1	0
155773	alexzaitsev	5334397	bitec	0	26 октября 2012 в 11:58	0	0	0	alexzaitsev	1	1
155773	alexzaitsev	5335051	alexzaitsev	5334397	26 октября 2012 в 13:25	0	0	0	bitec	2	0
160219	DISGroup	5546711	Dehumanizer	0	 6 декабря 2012 в 14:31	8	6	2	DISGroup	1	0
160219	DISGroup	5551833	donjenya	0	 7 декабря 2012 в 15:52	0	0	0	DISGroup	1	0
160219	DISGroup	5630191	DISGroup	0	24 декабря 2012 в 15:23	0	0	0	DISGroup	1	0
160517	dsetrakyan	5506357	tick	0	28 ноября 2012 в 11:18	1	1	0	dsetrakyan	1	0
160517	dsetrakyan	5506465	Dima_Sharihin	0	28 ноября 2012 в 11:42	2	2	0	dsetrakyan	1	1
160517	dsetrakyan	5507149	dsetrakyan	5506465	28 ноября 2012 в 13:27	0	0	0	Dima_Sharihin	2	2
160517	dsetrakyan	5507175	gricom	5507149	28 ноября 2012 в 13:33	0	0	0	dsetrakyan	3	0
160517	dsetrakyan	5507667	Dima_Sharihin	5507149	28 ноября 2012 в 15:01	0	0	0	dsetrakyan	3	0
160517	dsetrakyan	5507123	remal	0	28 ноября 2012 в 13:21	1	1	0	dsetrakyan	1	1
160517	dsetrakyan	5507139	gricom	5507123	28 ноября 2012 в 13:26	0	0	0	remal	2	0
160821	Teradata_Russia	5529565	mrjj	0	 3 декабря 2012 в 14:06	1	1	0	Teradata_Russia	1	1
160821	Teradata_Russia	5530509	mrz0diak	5529565	 3 декабря 2012 в 16:42	0	0	0	mrjj	2	0
160821	Teradata_Russia	5529575	ToSHiC	0	 3 декабря 2012 в 14:08	3	3	0	Teradata_Russia	1	1
160821	Teradata_Russia	5530397	mrz0diak	5529575	 3 декабря 2012 в 16:22	0	0	0	ToSHiC	2	1
160821	Teradata_Russia	5530561	ToSHiC	5530397	 3 декабря 2012 в 16:52	0	0	0	mrz0diak	3	1
160821	Teradata_Russia	5531035	Evgeniy_Balashov	5530561	 3 декабря 2012 в 18:12	2	2	0	ToSHiC	4	1
160821	Teradata_Russia	5539729	ToSHiC	5531035	 5 декабря 2012 в 11:31	0	0	0	Evgeniy_Balashov	5	1
160821	Teradata_Russia	5543151	Evgeniy_Balashov	5539729	 5 декабря 2012 в 21:44	0	0	0	ToSHiC	6	1
160821	Teradata_Russia	5543869	ToSHiC	5543151	 5 декабря 2012 в 23:51	0	0	0	Evgeniy_Balashov	7	1
160821	Teradata_Russia	5545157	Evgeniy_Balashov	5543869	 6 декабря 2012 в 09:33	0	0	0	ToSHiC	8	1
160821	Teradata_Russia	5545321	ToSHiC	5545157	 6 декабря 2012 в 10:29	0	0	0	Evgeniy_Balashov	9	2
160821	Teradata_Russia	5548519	Evgeniy_Balashov	5545321	 6 декабря 2012 в 20:19	1	1	0	ToSHiC	10	0
160821	Teradata_Russia	5550913	Insane	5545321	 7 декабря 2012 в 13:13	0	0	0	ToSHiC	10	0
160821	Teradata_Russia	5530613	mikhailian	0	 3 декабря 2012 в 17:04	12	8	4	Teradata_Russia	1	1
160821	Teradata_Russia	5531165	track	5530613	 3 декабря 2012 в 18:32	4	2	2	mikhailian	2	1
160821	Teradata_Russia	5531827	mikhailian	5531165	 3 декабря 2012 в 20:44	4	2	2	track	3	0
160821	Teradata_Russia	5532415	zhekappp	0	 3 декабря 2012 в 22:53	1	1	0	Teradata_Russia	1	1
160821	Teradata_Russia	5534957	VladislavBurmistrov	5532415	 4 декабря 2012 в 13:15	1	1	0	zhekappp	2	1
160821	Teradata_Russia	5538471	minamoto	5534957	 5 декабря 2012 в 01:03	0	0	0	VladislavBurmistrov	3	1
160821	Teradata_Russia	5539461	Insane	5538471	 5 декабря 2012 в 10:31	1	1	0	minamoto	4	2
160821	Teradata_Russia	5548117	bebop	5539461	 6 декабря 2012 в 18:25	0	0	0	Insane	5	1
160821	Teradata_Russia	5548845	mrz0diak	5548117	 6 декабря 2012 в 22:12	1	1	0	bebop	6	0
160821	Teradata_Russia	5551229	Evgeniy_Balashov	5539461	 7 декабря 2012 в 14:07	0	0	0	Insane	5	0
160821	Teradata_Russia	5547161	bebop	0	 6 декабря 2012 в 15:53	0	0	0	Teradata_Russia	1	2
160821	Teradata_Russia	5548911	mrz0diak	5547161	 6 декабря 2012 в 22:40	0	0	0	bebop	2	0
160821	Teradata_Russia	5816999	DIegoR	5547161	 4 февраля 2013 в 02:31	1	1	0	bebop	2	0
161437	codezombie	5540419	ToSHiC	0	 5 декабря 2012 в 13:48	0	0	0	codezombie	1	1
161437	codezombie	5541169	kirichenko	5540419	 5 декабря 2012 в 16:03	0	0	0	ToSHiC	2	2
161437	codezombie	5541325	ToSHiC	5541169	 5 декабря 2012 в 16:27	0	0	0	kirichenko	3	1
161437	codezombie	5641343	octo47	5541325	26 декабря 2012 в 18:51	1	1	0	ToSHiC	4	1
161437	codezombie	5641511	ToSHiC	5641343	26 декабря 2012 в 19:21	0	0	0	octo47	5	1
161437	codezombie	5641821	octo47	5641511	26 декабря 2012 в 20:32	0	0	0	ToSHiC	6	0
161437	codezombie	5542629	ToSHiC	5541169	 5 декабря 2012 в 20:21	0	0	0	kirichenko	3	0
161437	codezombie	5541555	relgames	0	 5 декабря 2012 в 17:12	0	0	0	codezombie	1	2
161437	codezombie	5542055	ToSHiC	5541555	 5 декабря 2012 в 18:36	0	0	0	relgames	2	0
161437	codezombie	5641351	octo47	5541555	26 декабря 2012 в 18:52	0	0	0	relgames	2	0
161437	codezombie	5543829	knott	0	 5 декабря 2012 в 23:44	0	0	0	codezombie	1	0
161687	alexander_illarionov	5551681	AterCattus	0	 7 декабря 2012 в 15:23	0	0	0	alexander_illarionov	1	0
161687	alexander_illarionov	5551961	gra	0	 7 декабря 2012 в 16:17	1	1	0	alexander_illarionov	1	0
161687	alexander_illarionov	5551991	cepera_ang	0	 7 декабря 2012 в 16:22	2	2	0	alexander_illarionov	1	1
161687	alexander_illarionov	5552609	DmitryMe	5551991	 7 декабря 2012 в 18:08	0	0	0	cepera_ang	2	0
164309	alexander_illarionov	5654045	xhumanoid	0	notime	28	28	0	alexander_illarionov	1	0
164309	alexander_illarionov	5654181	xunter	0	notime	10	5	5	alexander_illarionov	1	1
164309	alexander_illarionov	5654219	alexander_illarionov	5654181	29 декабря 2012 в 15:13	0	0	0	xunter	2	0
164309	alexander_illarionov	5660067	mikhailian	0	31 декабря 2012 в 23:34	1	1	0	alexander_illarionov	1	1
164309	alexander_illarionov	5665635	Zorkus	5660067	 3 января 2013 в 08:02	0	0	0	mikhailian	2	0
164309	alexander_illarionov	5665633	Zorkus	0	 3 января 2013 в 08:01	0	0	0	alexander_illarionov	1	0
165001	shadoof	5694211	mephistopheies	0	 9 января 2013 в 18:21	1	1	0	shadoof	1	2
165001	shadoof	5694321	shadoof	5694211	 9 января 2013 в 18:45	1	1	0	mephistopheies	2	1
165001	shadoof	5694335	mephistopheies	5694321	 9 января 2013 в 18:48	1	1	0	shadoof	3	0
165001	shadoof	5695071	Ivanhoe	5694211	 9 января 2013 в 21:33	0	0	0	mephistopheies	2	1
165001	shadoof	5695267	shadoof	5695071	 9 января 2013 в 22:21	1	1	0	Ivanhoe	3	1
165001	shadoof	5695275	Ivanhoe	5695267	 9 января 2013 в 22:24	0	0	0	shadoof	4	0
165001	shadoof	5694231	mephistopheies	0	 9 января 2013 в 18:27	0	0	0	shadoof	1	1
165001	shadoof	5694327	shadoof	5694231	 9 января 2013 в 18:47	0	0	0	mephistopheies	2	0
165001	shadoof	5694283	antaries	0	 9 января 2013 в 18:38	4	3	1	shadoof	1	1
165001	shadoof	5694345	shadoof	5694283	 9 января 2013 в 18:48	1	1	0	antaries	2	0
165001	shadoof	5694415	uniqueperson	0	 9 января 2013 в 19:02	0	0	0	shadoof	1	1
165001	shadoof	5694479	shadoof	5694415	 9 января 2013 в 19:14	0	0	0	uniqueperson	2	0
165001	shadoof	5695133	DmitryVasiliev	0	 9 января 2013 в 21:50	2	2	0	shadoof	1	1
165001	shadoof	5751891	shadoof	5695133	21 января 2013 в 23:05	0	0	0	DmitryVasiliev	2	0
165001	shadoof	5697833	akmet	0	10 января 2013 в 13:54	0	0	0	shadoof	1	1
165001	shadoof	5698433	shadoof	5697833	10 января 2013 в 15:24	0	0	0	akmet	2	1
165001	shadoof	5698641	akmet	5698433	10 января 2013 в 15:56	0	0	0	shadoof	3	0
165265	codezombie	5696351	strelkan	0	10 января 2013 в 05:27	2	0	2	codezombie	1	0
165265	codezombie	5696365	FINTER	0	10 января 2013 в 05:32	1	1	0	codezombie	1	1
165265	codezombie	5701787	micbsv	5696365	11 января 2013 в 02:52	0	0	0	FINTER	2	0
165265	codezombie	5696701	XaocCPS	0	10 января 2013 в 10:00	0	0	0	codezombie	1	1
165265	codezombie	5697233	codezombie	5696701	10 января 2013 в 12:31	0	0	0	XaocCPS	2	0
165265	codezombie	5696969	rzykov	0	10 января 2013 в 11:24	0	0	0	codezombie	1	1
165265	codezombie	5697183	codezombie	5696969	10 января 2013 в 12:22	0	0	0	rzykov	2	0
165265	codezombie	5697735	ToSHiC	0	10 января 2013 в 13:40	0	0	0	codezombie	1	1
165265	codezombie	5698061	codezombie	5697735	notime	0	0	0	ToSHiC	2	0
165265	codezombie	5701611	denisemenov	0	11 января 2013 в 01:49	1	0	1	codezombie	1	1
165265	codezombie	5702741	codezombie	5701611	11 января 2013 в 11:44	0	0	0	denisemenov	2	1
165265	codezombie	5703187	denisemenov	5702741	11 января 2013 в 13:01	0	0	0	codezombie	3	1
165265	codezombie	5703513	codezombie	5703187	11 января 2013 в 13:36	0	0	0	denisemenov	4	1
165265	codezombie	5704981	denisemenov	5703513	11 января 2013 в 16:42	0	0	0	codezombie	5	0
165265	codezombie	5703111	denisemenov	0	notime	0	0	0	codezombie	1	0
165281	shadoof	5698879	maovrn	0	10 января 2013 в 16:43	0	0	0	shadoof	1	1
165281	shadoof	5698993	shadoof	5698879	10 января 2013 в 16:57	0	0	0	maovrn	2	1
165281	shadoof	5699077	maovrn	5698993	10 января 2013 в 17:08	0	0	0	shadoof	3	0
165281	shadoof	5708593	mephistopheies	0	12 января 2013 в 02:36	0	0	0	shadoof	1	1
165281	shadoof	5712201	shadoof	5708593	13 января 2013 в 00:17	0	0	0	mephistopheies	2	0
165283	shadoof	5753829	norecces	0	22 января 2013 в 12:05	0	0	0	shadoof	1	0
165283	shadoof	5788849	ihar_k	0	29 января 2013 в 13:37	0	0	0	shadoof	1	1
165283	shadoof	5799797	shadoof	5788849	31 января 2013 в 09:39	0	0	0	ihar_k	2	0
166845	jelastic	5894185	4dmonster	0	notime	50	49	1	jelastic	1	1
166845	jelastic	5894915	atomAltera	5894185	19 февраля 2013 в 17:27	2	1	1	4dmonster	2	1
166845	jelastic	5895595	qxfusion	5894915	19 февраля 2013 в 20:46	1	1	0	atomAltera	3	2
166845	jelastic	5896039	4dmonster	5895595	19 февраля 2013 в 22:21	0	0	0	qxfusion	4	0
166845	jelastic	5896129	HeadFore	5895595	notime	0	0	0	qxfusion	4	1
166845	jelastic	5896221	qxfusion	5896129	19 февраля 2013 в 22:50	0	0	0	HeadFore	5	1
166845	jelastic	5896247	HeadFore	5896221	notime	0	0	0	qxfusion	6	1
166845	jelastic	5896283	qxfusion	5896247	notime	0	0	0	HeadFore	7	1
166845	jelastic	5896301	HeadFore	5896283	19 февраля 2013 в 23:06	0	0	0	qxfusion	8	0
166845	jelastic	5894253	retran	0	19 февраля 2013 в 15:22	32	22	10	jelastic	1	6
166845	jelastic	5894301	Electronick	5894253	19 февраля 2013 в 15:29	12	11	1	retran	2	5
166845	jelastic	5894341	retran	5894301	19 февраля 2013 в 15:37	4	3	1	Electronick	3	1
166845	jelastic	5894633	Pettro	5894341	19 февраля 2013 в 16:39	0	0	0	retran	4	1
166845	jelastic	5894675	retran	5894633	19 февраля 2013 в 16:47	1	1	0	Pettro	5	0
166845	jelastic	5894355	retran	5894301	19 февраля 2013 в 15:39	2	2	0	Electronick	3	0
166845	jelastic	5894443	servitRM	5894301	19 февраля 2013 в 15:55	1	1	0	Electronick	3	2
166845	jelastic	5894503	muzzle	5894443	19 февраля 2013 в 16:10	1	1	0	servitRM	4	2
166845	jelastic	5897001	morisson	5894503	20 февраля 2013 в 02:53	1	0	1	muzzle	5	1
166845	jelastic	5897363	muzzle	5897001	20 февраля 2013 в 09:12	1	1	0	morisson	6	0
166845	jelastic	5898685	ikoev	5894503	20 февраля 2013 в 13:36	0	0	0	muzzle	5	1
166845	jelastic	5899019	muzzle	5898685	notime	0	0	0	ikoev	6	0
166845	jelastic	5894701	volhovec	5894443	19 февраля 2013 в 16:51	0	0	0	servitRM	4	0
166845	jelastic	5894481	Flyd	5894301	19 февраля 2013 в 16:06	12	9	3	Electronick	3	2
166845	jelastic	5894531	retran	5894481	19 февраля 2013 в 16:15	12	12	0	Flyd	4	2
166845	jelastic	5894609	zapimir	5894531	19 февраля 2013 в 16:35	4	2	2	retran	5	1
166845	jelastic	5894659	ibnteo	5894609	19 февраля 2013 в 16:44	9	9	0	zapimir	6	2
166845	jelastic	5894811	zapimir	5894659	19 февраля 2013 в 17:08	2	1	1	ibnteo	7	0
166845	jelastic	5895907	Chamie	5894659	19 февраля 2013 в 21:59	2	2	0	ibnteo	7	1
166845	jelastic	5896331	lega	5895907	19 февраля 2013 в 23:12	0	0	0	Chamie	8	1
166845	jelastic	5896435	Chamie	5896331	19 февраля 2013 в 23:39	0	0	0	lega	9	3
166845	jelastic	5896647	lega	5896435	20 февраля 2013 в 00:31	1	1	0	Chamie	10	1
166845	jelastic	5902609	Chamie	5896647	21 февраля 2013 в 00:02	0	0	0	lega	11	0
166845	jelastic	5896659	ibnteo	5896435	20 февраля 2013 в 00:37	1	1	0	Chamie	10	1
166845	jelastic	5896707	lega	5896659	20 февраля 2013 в 00:51	1	1	0	ibnteo	11	0
166845	jelastic	5896671	maxatwork	5896435	20 февраля 2013 в 00:42	1	1	0	Chamie	10	1
166845	jelastic	5902621	Chamie	5896671	notime	0	0	0	maxatwork	11	2
166845	jelastic	5903111	maxatwork	5902621	21 февраля 2013 в 04:22	0	0	0	Chamie	12	0
166845	jelastic	5903117	maxatwork	5902621	21 февраля 2013 в 04:25	2	2	0	Chamie	12	1
166845	jelastic	5907303	Chamie	5903117	21 февраля 2013 в 23:06	0	0	0	maxatwork	13	0
166845	jelastic	5895453	Flyd	5894531	19 февраля 2013 в 20:20	13	12	1	retran	5	2
166845	jelastic	5895609	madesst	5895453	notime	5	3	2	Flyd	6	1
166845	jelastic	5896289	mgremlin	5895609	19 февраля 2013 в 23:04	3	3	0	madesst	7	0
166845	jelastic	5896313	mgremlin	5895453	19 февраля 2013 в 23:08	2	1	1	Flyd	6	1
166845	jelastic	5896725	DeusModus	5896313	20 февраля 2013 в 00:55	0	0	0	mgremlin	7	1
166845	jelastic	5897311	mgremlin	5896725	20 февраля 2013 в 08:43	0	0	0	DeusModus	8	1
166845	jelastic	5898353	DeusModus	5897311	20 февраля 2013 в 12:38	0	0	0	mgremlin	9	0
166845	jelastic	5895035	ivlis	5894481	19 февраля 2013 в 17:59	6	5	1	Flyd	4	2
166845	jelastic	5895185	XuMiX	5895035	19 февраля 2013 в 18:32	9	4	5	ivlis	5	1
166845	jelastic	5896073	XimikS	5895185	19 февраля 2013 в 22:25	0	0	0	XuMiX	6	1
166845	jelastic	5897731	XuMiX	5896073	20 февраля 2013 в 10:50	2	1	1	XimikS	7	1
166845	jelastic	5902199	kinguru	5897731	20 февраля 2013 в 22:15	2	1	1	XuMiX	8	1
166845	jelastic	5902597	XuMiX	5902199	20 февраля 2013 в 23:57	1	0	1	kinguru	9	2
166845	jelastic	5903345	4dmonster	5902597	21 февраля 2013 в 08:13	0	0	0	XuMiX	10	0
166845	jelastic	5904075	kinguru	5902597	notime	2	1	1	XuMiX	10	1
166845	jelastic	5904233	XuMiX	5904075	21 февраля 2013 в 12:15	0	0	0	kinguru	11	1
166845	jelastic	5904481	kinguru	5904233	21 февраля 2013 в 13:33	0	0	0	XuMiX	12	1
166845	jelastic	5904631	XuMiX	5904481	notime	0	0	0	kinguru	13	0
166845	jelastic	5896735	DeusModus	5895035	20 февраля 2013 в 00:59	0	0	0	ivlis	5	2
166845	jelastic	5896823	ivlis	5896735	20 февраля 2013 в 01:25	0	0	0	DeusModus	6	1
166845	jelastic	5896839	DeusModus	5896823	20 февраля 2013 в 01:33	0	0	0	ivlis	7	0
166845	jelastic	5897799	Insa88	5896735	20 февраля 2013 в 11:02	0	0	0	DeusModus	6	1
166845	jelastic	5898365	DeusModus	5897799	20 февраля 2013 в 12:40	0	0	0	Insa88	7	1
166845	jelastic	5899029	Insa88	5898365	20 февраля 2013 в 14:19	0	0	0	DeusModus	8	1
166845	jelastic	5899049	DeusModus	5899029	20 февраля 2013 в 14:22	0	0	0	Insa88	9	2
166845	jelastic	5899251	Insa88	5899049	20 февраля 2013 в 14:51	0	0	0	DeusModus	10	1
166845	jelastic	5899503	DeusModus	5899251	notime	2	1	1	Insa88	11	0
166845	jelastic	5899571	4dmonster	5899049	20 февраля 2013 в 15:30	0	0	0	DeusModus	10	0
166845	jelastic	5901787	kinguru	5894301	20 февраля 2013 в 20:48	2	1	1	Electronick	3	1
166845	jelastic	5902187	kinguru	5901787	20 февраля 2013 в 22:13	1	1	0	kinguru	4	1
166845	jelastic	5902261	4dmonster	5902187	20 февраля 2013 в 22:28	1	1	0	kinguru	5	1
166845	jelastic	5904103	kinguru	5902261	21 февраля 2013 в 11:55	2	0	2	4dmonster	6	1
166845	jelastic	5904305	4dmonster	5904103	21 февраля 2013 в 12:25	0	0	0	kinguru	7	2
166845	jelastic	5904515	kinguru	5904305	21 февраля 2013 в 13:39	0	0	0	4dmonster	8	1
166845	jelastic	5904897	4dmonster	5904515	21 февраля 2013 в 14:24	1	0	1	kinguru	9	0
166845	jelastic	5904521	ToSHiC	5904305	21 февраля 2013 в 13:39	0	0	0	4dmonster	8	1
166845	jelastic	5904963	4dmonster	5904521	21 февраля 2013 в 14:30	0	0	0	ToSHiC	9	1
166845	jelastic	5905177	ToSHiC	5904963	21 февраля 2013 в 14:54	0	0	0	4dmonster	10	1
166845	jelastic	5905225	4dmonster	5905177	21 февраля 2013 в 15:03	0	0	0	ToSHiC	11	1
166845	jelastic	5905295	ToSHiC	5905225	21 февраля 2013 в 15:11	0	0	0	4dmonster	12	1
166845	jelastic	5905385	4dmonster	5905295	notime	0	0	0	ToSHiC	13	1
166845	jelastic	5905595	ToSHiC	5905385	21 февраля 2013 в 16:19	0	0	0	4dmonster	14	1
166845	jelastic	5910677	4dmonster	5905595	22 февраля 2013 в 18:26	1	0	1	ToSHiC	15	2
166845	jelastic	5910771	ToSHiC	5910677	22 февраля 2013 в 18:48	0	0	0	4dmonster	16	2
166845	jelastic	5911089	maxatwork	5910771	22 февраля 2013 в 20:14	1	1	0	ToSHiC	17	1
166845	jelastic	5911147	ToSHiC	5911089	22 февраля 2013 в 20:28	1	0	1	maxatwork	18	1
